Accession,Length,Geo_Location
MT370932,29724,USA: NY
MT370933,29715,USA: NJ
MT370934,29726,USA: NY
MT370935,29712,USA: NY
MT370936,29693,USA: NY
MT370937,29737,USA: NY
MT370938,29694,USA: NY
MT370939,29715,USA: NY
MT370940,29724,USA: NY
MT370941,29694,USA: NY
MT370942,29706,USA: NY
MT370943,29703,USA: NY
MT370944,29739,USA: NY
MT370945,29694,USA: NY
MT370946,29710,USA: NY
MT370947,29716,USA: NY
MT370948,29730,USA: NY
MT370949,29717,USA: NY
MT370950,29731,USA: NY
MT370951,29694,USA: NY
MT370952,29717,USA: NY
MT370953,29723,USA: NY
MT370954,29716,USA: NY
MT370955,29694,USA: NY
MT370956,29712,USA: NY
MT370957,29714,USA: NY
MT370958,29723,USA: NY
MT370959,29694,USA: NY
MT370960,29714,USA: NY
MT370961,29706,USA: NY
MT370962,29719,USA: NY
MT370963,29649,USA: NY
MT370964,29726,USA: NY
MT370965,29767,USA: NY
MT370966,29732,USA: NY
MT370967,29714,USA: NY
MT370968,29700,USA: NY
MT370969,29703,USA: NY
MT370970,29716,USA: NY
MT370971,29722,USA: NY
MT370972,29722,USA: NY
MT370973,29701,USA: NY
MT370974,29694,USA: NY
MT370975,29726,USA: NY
MT370976,29724,USA: NY
MT370977,29711,USA: NY
MT370978,29703,USA: NY
MT370979,29712,USA: NY
MT370980,29724,USA: NY
MT370981,29714,USA: NY
MT370982,29723,USA: NY
MT370983,29696,USA: NY
MT370984,29715,USA: NY
MT370985,29729,USA: NY
MT370986,29713,USA: NY
MT370987,29723,USA: NY
MT370988,29723,USA: NY
MT370989,29694,USA: NY
MT370990,29693,USA: NY
MT370991,29704,USA: NY
MT370992,29658,USA: NY
MT370993,29718,USA: NY
MT370994,29724,USA: NY
MT370995,29694,USA: NY
MT370996,29768,USA: NY
MT370997,29705,USA: NY
MT370998,29724,USA: NY
MT370999,29701,USA: NY
MT371000,29724,USA: NY
MT371001,29724,USA: NY
MT371002,29710,USA: NY
MT371003,29718,USA: NY
MT371004,29694,USA: NY
MT371005,29694,USA: NY
MT371006,29723,USA: NY
MT371007,29716,USA: NY
MT371008,29724,USA: NY
MT371009,29724,USA: NY
MT371010,29694,USA: NY
MT371011,29635,USA: NY
MT371012,29723,USA: NY
MT371013,29724,USA: NY
MT371014,29643,USA: NY
MT371015,29723,USA: NY
MT371016,29724,USA: NY
MT371017,29722,USA: NY
MT371018,29724,USA: NY
MT371019,29720,USA: NY
MT371020,29674,USA: NY
MT371021,29694,USA: NY
MT371022,29714,USA: NY
MT371023,29724,USA: NY
MT371024,29686,USA: NY
MT371025,29694,USA: NY
MT371026,29723,USA: NY
MT371027,29724,USA: NY
MT371028,29724,USA: NY
MT371029,29719,USA: NY
MT371030,29705,USA: NY
MT371031,29696,USA: NY
MT371032,29705,USA: NY
MT371033,29723,USA: NY
MT371034,29732,USA: NY
MT371035,29724,USA: NY
MT371036,29724,USA: NY
MT371037,29694,USA: NY
MT371038,29719,USA: NY
MT371047,29903,Sri Lanka
MT371048,29903,Sri Lanka
MT371049,29903,Sri Lanka
MT371050,29903,Sri Lanka
MT371568,29740,Czech Republic
MT371569,29798,Czech Republic
MT371570,29756,Czech Republic
MT371571,29756,Czech Republic
MT371572,29756,Czech Republic
MT371573,29756,Czech Republic
MT371574,29756,Czech Republic
MT372480,29868,Malaysia
MT372481,29898,Malaysia
MT372482,29865,Malaysia
MT372483,29481,Malaysia
7BV2_P,20,
7BV2_T,30,
LC542976,29903,Japan
LC542809,29903,Japan
MT114412,29889,Hong Kong
MT114413,29891,Hong Kong
MT114414,29891,Hong Kong
MT114415,29891,Hong Kong
MT114416,29867,Hong Kong
MT114417,29891,Hong Kong
MT114418,29891,Hong Kong
MT114419,29863,Hong Kong
MT230904,29891,Hong Kong
MT358401,29895,"USA: New Orleans, LA"
MT358402,29896,"USA: New Orleans, LA"
MT358637,29903,India: Rajkot
MT358644,29842,USA: WA
MT358645,29831,USA: WA
MT358646,29862,USA: WA
MT358647,29872,USA: WA
MT358648,29831,USA: WA
MT358649,29902,USA: WA
MT358650,29829,USA: WA
MT358651,29841,USA: CT
MT358652,29828,USA: ID
MT358653,29847,USA: CT
MT358654,29868,USA: CT
MT358655,29852,USA: ID
MT358656,29853,USA: WA
MT358657,29872,USA: WA
MT358658,29853,USA: WA
MT358659,29854,USA: WA
MT358660,29838,USA: WA
MT358661,29873,USA: OR
MT358662,29862,USA: WA
MT358663,29829,USA: WA
MT358664,29821,USA: WA
MT358665,29835,USA: WA
MT358666,29833,USA: WA
MT358667,29872,USA: WA
MT358668,29865,USA: WA
MT358669,29864,USA: WA
MT358670,29866,USA: WA
MT358671,29864,USA: WA
MT358672,29832,USA: WA
MT358673,29872,USA: CT
MT358674,29813,USA: WA
MT358675,29897,USA: WA
MT358676,29813,USA: WA
MT358677,29831,USA: WA
MT358678,29832,USA: WA
MT358679,29832,USA: WA
MT358680,29815,USA: WA
MT358681,29831,USA: WA
MT358682,29834,USA: WA
MT358683,29832,USA: WA
MT358684,29875,USA: WA
MT358685,29871,USA: WA
MT358686,29808,USA: WA
MT358687,29866,USA: WA
MT358688,29851,USA: WA
MT358689,29833,USA: WA
MT358690,29862,USA: WA
MT358691,29835,USA: WA
MT358692,29832,USA: WA
MT358693,29873,USA: CT
MT358694,29883,USA: WA
MT358695,29892,USA: WA
MT358696,29866,USA: WA
MT358697,29813,USA: WA
MT358698,29860,USA: WA
MT358699,29833,USA: WA
MT358700,29851,USA: WA
MT358701,29842,USA: WA
MT358702,29889,USA: WA
MT358703,29855,USA: ID
MT358704,29901,USA: ID
MT358705,29910,USA: ID
MT358706,29873,USA: WA
MT358707,29813,USA: WA
MT358708,29720,USA: WA
MT358709,29834,USA: ID
MT358710,29869,USA: WA
MT358711,29844,USA: WA
MT358712,29833,USA: WA
MT358713,29835,USA: WA
MT358714,29826,USA: WA
MT358715,29901,USA: WA
MT358716,29920,USA: WA
MT358717,29847,USA: WA
MT358718,29903,USA: WA
MT358719,29863,USA: WA
MT358720,29776,USA: WA
MT358721,29891,USA: WA
MT358722,29902,USA: WA
MT358723,29867,USA: WA
MT358724,29833,USA: WA
MT358725,29826,USA: WA
MT358726,29859,USA: WA
MT358727,29651,USA: WA
MT358728,29835,USA: WA
MT358729,29823,USA: WA
MT358730,29868,USA: WA
MT358731,29815,USA: WA
MT358732,29828,USA: WA
MT358733,29848,USA: WA
MT358734,29919,USA: WA
MT358735,29872,USA: WA
MT358736,29901,USA: WA
MT358737,29842,USA: WA
MT358738,29853,USA: WA
MT358739,29872,USA: WA
MT358740,29895,USA: WA
MT358741,29875,USA: WA
MT358742,29888,USA: WA
MT358743,29877,USA: WA
MT358744,29897,USA: WA
MT358745,29838,USA: ID
MT358746,29838,USA: WA
MT358747,29871,USA: WA
MT358748,29878,USA: WA
MT359231,3822,Serbia
MT359865,29890,Spain
MT359866,29893,Spain
MT350234,1047,China: Nanchang
MT350236,29865,USA: VA
MT350237,29866,USA: VA
MT350238,29826,USA: VA
MT350239,29897,USA: VA
MT350240,29899,USA: VA
MT350241,29857,USA: VA
MT350242,29865,USA: VA
MT350243,29856,USA: VA
MT350244,29870,USA: VA
MT350245,29897,USA: VA
MT350246,29851,USA: VA
MT350247,29883,USA: VA
MT350248,29865,USA: VA
MT350249,29891,USA: VA
MT350250,29865,USA: VA
MT350251,29887,USA: VA
MT350252,29894,USA: VA
MT350253,29899,USA: VA
MT350254,29902,USA: VA
MT350255,29858,USA: VA
MT350256,29835,USA: VA
MT350257,29860,USA: VA
MT350263,29882,USA: WA
MT350264,29882,USA: WA
MT350265,29882,USA: WA
MT350266,29882,USA: WA
MT350267,29882,USA: WA
MT350268,29882,USA: WA
MT350269,29882,USA: WA
MT350270,29882,USA: WA
MT350271,29882,USA: WA
MT350272,29882,USA: WA
MT350273,29882,USA: WA
MT350274,29882,USA: WA
MT350275,29882,USA: WA
MT350276,29882,USA: WA
MT350277,29882,USA: WA
MT350278,29882,USA: WA
MT350279,29882,USA: WA
MT350280,29882,USA: WA
MT350282,29903,Brazil
MT344135,1152,Nigeria
MT344944,29882,USA: CT
MT344945,29882,USA: GA
MT344946,29882,USA: GA
MT344947,29882,USA: GA
MT344948,29882,USA: HI
MT344949,29882,USA: HI
MT344950,29861,USA: IN
MT344951,29861,USA: IN
MT344952,29861,USA: IN
MT344953,29882,USA: MD
MT344954,29882,USA: MN
MT344955,29876,USA: OH
MT344956,29876,USA: OH
MT344957,29876,USA: PA
MT344958,29876,USA: PA
MT344959,29882,USA: PA
MT344960,29882,USA: RI
MT344961,29879,USA: NV
MT344962,29877,USA: MN
MT344963,29882,USA: NC
MT345798,29844,USA: WA
MT345799,29608,USA: WA
MT345800,29689,USA: WA
MT345801,29818,USA: WA
MT345802,29875,USA
MT345803,29869,USA: ID
MT345804,29594,USA: WA
MT345805,29884,USA: WA
MT345806,29898,USA: WA
MT345807,29481,USA: WA
MT345808,29687,USA: WA
MT345809,29863,USA: WA
MT345810,29417,USA: WA
MT345811,29850,USA: WA
MT345812,29762,USA: WA
MT345813,29445,USA: WA
MT345814,29733,USA: WA
MT345815,29862,USA: WA
MT345816,29861,USA
MT345817,29861,USA: ID
MT345818,29625,USA: WA
MT345819,29900,USA: WA
MT345820,29537,USA: WA
MT345821,29617,USA: WA
MT345822,29738,USA: WA
MT345823,29817,USA: WA
MT345824,29792,USA: WA
MT345825,29875,USA: WA
MT345826,29839,USA: WA
MT345827,29872,USA: WA
MT345828,29853,USA: ID
MT345829,29875,USA: WA
MT345830,29857,USA: WA
MT345831,29740,USA: ID
MT345832,29869,USA: WA
MT345833,29893,USA: WA
MT345834,29901,USA: WA
MT345835,29878,USA: WA
MT345836,29871,USA: WA
MT345837,29336,USA: WA
MT345838,29659,USA: WA
MT345839,29591,USA: WA
MT345840,29893,USA: WA
MT345841,29882,USA: WA
MT345842,29696,USA: WA
MT345843,29785,USA: WA
MT345844,29776,USA: WA
MT345845,29816,USA: WA
MT345846,29869,USA: WA
MT345847,29863,USA: WA
MT345848,29840,USA: WA
MT345849,29871,USA: WA
MT345850,29808,USA: WA
MT345851,29637,USA: WA
MT345852,29833,USA: WA
MT345853,29850,USA: WA
MT345854,29860,USA: WA
MT345855,29859,USA: WA
MT345856,29872,USA: WA
MT345857,29641,USA: ID
MT345858,29882,USA: ID
MT345859,29814,USA: WA
MT345860,29779,USA: WA
MT345861,29867,USA: WA
MT345862,29888,USA: WA
MT345863,29478,USA: ID
MT345864,29295,USA: ID
MT345865,29868,USA: WA
MT345866,29831,USA: ID
MT345867,29871,USA: WA
MT345868,29889,USA: CT
MT345869,29904,USA: CT
MT345870,29840,USA: CT
MT345871,29903,USA: ID
MT345872,29872,USA: ID
MT345873,29907,USA: CT
MT345874,29831,USA: CT
MT345875,29898,USA: ID
MT345876,29825,USA: ID
MT345877,29903,USA: ID
MT345878,29868,USA: OR
MT345879,29847,USA: ID
MT345880,29871,USA: ID
MT345881,29835,USA: WA
MT345882,29893,USA: WA
MT345883,29833,USA: WA
MT345884,29788,USA: ID
MT345885,29891,USA: ID
MT345886,29876,USA: ID
MT345887,29876,USA: ID
MT345888,29882,USA: ID
MT339039,29896,"USA: Maricopa County, Arizona"
MT339040,29807,"USA: Maricopa County, Arizona"
MT339041,29903,"USA: Maricopa County, Arizona"
MT334522,29798,USA: UT
MT334523,29901,USA: UT
MT334524,29864,USA: UT
MT334525,29900,USA: UT
MT334526,29896,USA: UT
MT334527,29813,USA: UT
MT334528,29865,USA: UT
MT334529,29903,USA: UT
MT334530,29899,USA: UT
MT334531,29864,USA: UT
MT334532,29875,USA: UT
MT334533,29902,USA: UT
MT334534,29895,USA: UT
MT334535,29900,USA: UT
MT334536,29899,USA: UT
MT334537,29901,USA: UT
MT334538,29903,USA: UT
MT334539,29862,USA: UT
MT334540,29901,USA: UT
MT334541,29902,USA: UT
MT334542,29903,USA: UT
MT334543,29864,USA: UT
MT334544,29903,USA: UT
MT334545,29861,USA: UT
MT334546,29899,USA: UT
MT334547,29903,USA: UT
MT334548,29899,USA: UT
MT334549,29864,USA: UT
MT334550,29890,USA: UT
MT334551,29863,USA: UT
MT334552,29788,USA: UT
MT334553,29863,USA: UT
MT334554,29797,USA: UT
MT334555,29806,USA: UT
MT334556,29847,USA: UT
MT334557,29840,USA: UT
MT334558,29811,USA: UT
MT334559,29899,USA: UT
MT334560,29797,USA: UT
MT334561,29878,USA: UT
MT334562,29864,USA: UT
MT334563,29849,USA: UT
MT334564,29864,USA: UT
MT334565,29864,USA: UT
MT334566,29864,USA: UT
MT334567,29864,USA: UT
MT334568,29893,USA: UT
MT334569,29863,USA: UT
MT334570,29886,USA: UT
MT334571,29803,USA: UT
MT334572,29864,USA: UT
MT334573,29848,USA: UT
MT324062,29903,South Africa: KwaZulu-Natal
MT324679,491,Tunisia
MT324680,491,Tunisia
MT324681,344,Tunisia
MT324682,344,Tunisia
MT324683,344,Tunisia
MT324684,29889,USA
MT325561,29882,USA: AZ
MT325562,29882,USA: AZ
MT325563,29882,USA: DC
MT325564,29882,USA: FL
MT325565,29882,USA: FL
MT325566,29882,USA: FL
MT325567,29882,USA: FL
MT325568,29882,USA: FL
MT325569,29882,USA: GA
MT325570,29882,USA: GA
MT325571,29882,USA: GA
MT325572,29882,USA: GA
MT325573,29882,USA: GA
MT325574,29882,USA: GA
MT325575,29882,USA: GA
MT325576,29882,USA: IA
MT325577,29882,USA: IL
MT325578,29882,USA: IL
MT325579,29882,USA: IN
MT325580,29882,USA: KS
MT325581,29882,USA: LA
MT325582,29882,USA: MA
MT325583,29882,USA: MA
MT325584,29882,USA: MA
MT325585,29882,USA: MA
MT325586,29882,USA: MA
MT325587,29882,USA: MD
MT325588,29882,USA: MO
MT325589,29882,USA: NC
MT325590,29882,USA: NC
MT325591,29882,USA: NC
MT325592,29882,USA: NE
MT325593,29882,USA: NE
MT325594,29882,USA: NH
MT325595,29882,USA: NH
MT325596,29882,USA: NJ
MT325597,29882,USA: NV
MT325598,29882,USA: OH
MT325599,29882,USA: PA
MT325600,29882,USA: PA
MT325601,29882,USA: PA
MT325602,29882,USA: PA
MT325603,29882,USA: PA
MT325604,29882,USA: PA
MT325605,29882,USA: RI
MT325606,29882,USA: SC
MT325607,29882,USA: SC
MT325608,29882,USA: SC
MT325609,29882,USA: UT
MT325610,29882,USA: UT
MT325611,29882,USA: VA
MT325612,29882,USA: VA
MT325613,29882,USA: VA
MT325614,29882,USA: VA
MT325615,29882,USA: IA
MT325616,29882,USA: MA
MT325617,29882,USA: IA
MT325618,29882,USA: IA
MT325619,29882,USA: IA
MT325620,29882,USA: IA
MT325621,29882,USA: IA
MT325622,29882,USA: NJ
MT325623,29882,USA: SC
MT325624,29882,USA: SC
MT325625,29882,USA: SC
MT325626,29882,USA: SC
MT325627,29882,USA: NY
MT325628,29882,USA: VA
MT325629,29882,USA: MA
MT325630,29882,USA: MA
MT325631,29882,USA: MA
MT325632,29882,USA: MA
MT325633,29882,USA: MA
MT325634,29882,USA: MA
MT325635,29882,USA: MA
MT325636,29882,USA: MA
MT325637,29882,USA: MA
MT325638,29882,USA: MA
MT325639,29882,USA: MA
MT325640,29882,USA: MA
MT326023,29858,USA
MT326024,29685,USA
MT326025,29707,USA
MT326026,29482,USA
MT326027,29863,USA
MT326028,29823,USA
MT326029,29863,USA
MT326030,29853,USA
MT326031,29775,USA
MT326032,29854,USA
MT326033,29534,USA
MT326034,29793,USA
MT326035,29778,USA
MT326036,29747,USA
MT326037,29422,USA
MT326038,29440,USA
MT326039,29792,USA
MT326040,29820,USA
MT326041,29774,USA
MT326042,29867,USA
MT326043,29549,USA
MT326044,29746,USA
MT326045,29600,USA
MT326046,29777,USA
MT326047,29627,USA
MT326048,29871,USA
MT326049,29833,USA
MT326050,29451,USA
MT326051,29853,USA
MT326052,29892,USA
MT326053,29763,USA
MT326054,29714,USA
MT326055,29860,USA
MT326056,29865,USA
MT326057,29424,USA
MT326058,29830,USA
MT326059,29643,USA
MT326060,29548,USA
MT326061,29869,USA
MT326062,29480,USA
MT326063,29872,USA
MT326064,29662,USA
MT326065,29892,USA
MT326066,29870,USA
MT326067,29870,USA
MT326068,29864,USA
MT326069,29882,USA
MT326070,29834,USA
MT326071,29846,USA
MT326072,29781,USA
MT326073,29428,USA
MT326074,29839,USA
MT326075,29836,USA
MT326076,29839,USA
MT326077,29628,USA
MT326078,29838,USA
MT326079,29804,USA
MT326080,29379,USA
MT326081,29836,USA
MT326082,29833,USA
MT326083,29683,USA
MT326084,29827,USA
MT326085,29795,USA
MT326086,29856,USA
MT326087,29853,USA
MT326088,29872,USA
MT326089,29851,USA
MT326090,29794,USA
MT326091,29710,USA
MT326092,29890,USA
MT326093,29833,USA
MT326094,29749,USA
MT326095,29880,USA
MT326096,29876,USA
MT326097,29859,USA
MT326098,29867,USA
MT326099,29861,USA
MT326100,29873,USA
MT326101,29754,USA
MT326102,29652,USA
MT326103,29868,USA
MT326104,29808,USA
MT326105,29842,USA
MT326106,29885,USA
MT326107,29643,USA
MT326108,29598,USA
MT326109,29649,USA
MT326110,29773,USA
MT326111,29777,USA
MT326112,29814,USA
MT326113,29858,USA
MT326114,29474,USA
MT326115,29520,USA
MT326116,29865,USA
MT326117,29890,USA
MT326118,29871,USA
MT326119,29854,USA
MT326120,29848,USA
MT326121,29643,USA
MT326122,29616,USA
MT326123,29744,USA
MT326124,29765,USA
MT326125,29828,USA
MT326126,29856,USA
MT326127,29861,USA
MT326128,29837,USA
MT326129,29895,USA
MT326130,29790,USA
MT326131,29381,USA
MT326132,29888,USA
MT326133,29832,USA
MT326134,29864,USA
MT326135,29794,USA
MT326136,29695,USA
MT326137,29862,USA
MT326138,29766,USA
MT326139,29647,USA
MT326140,29868,USA
MT326141,29551,USA
MT326142,29335,USA
MT326143,29617,USA
MT326144,29787,USA
MT326145,29301,USA
MT326146,29538,USA
MT326147,29777,USA
MT326148,29817,USA
MT326149,29725,USA
MT326150,29876,USA
MT326151,29744,USA
MT326152,29758,USA
MT326153,29874,USA
MT326154,29863,USA
MT326155,29734,USA
MT326156,29871,USA
MT326157,29532,USA
MT326158,29737,USA
MT326159,29836,USA
MT326160,29765,USA
MT326161,29589,USA
MT326162,29861,USA
MT326163,29639,USA
MT326164,29870,USA
MT326165,29730,USA
MT326166,29759,USA
MT326167,29897,USA
MT326168,29772,USA
MT326169,29830,USA
MT326170,29710,USA
MT326171,29878,USA
MT326172,29854,USA
MT326173,29574,USA
MT326174,29786,USA
MT326175,29564,USA
MT326176,29301,USA
MT326177,29770,USA
MT326178,29903,USA
MT326179,29737,USA
MT326180,29841,USA
MT326181,29641,USA
MT326182,29689,USA
MT326183,29755,USA
MT326184,29733,USA
MT326185,29823,USA
MT326186,29599,USA
MT326187,29919,USA
MT326188,29776,USA
MT326189,29882,USA
MT326190,29913,USA
MT326191,29832,USA
MT327745,29832,Turkey
MT328032,29903,Greece
MT328033,29875,Greece
MT328034,29884,Greece
MT328035,29903,Greece
MT039874,29858,China
MT077125,29785,Italy
MT322394,29865,USA: VA
MT322395,29867,USA: VA
MT322396,29867,USA: VA
MT322397,29893,USA: VA
MT322398,29866,USA: VA
MT322399,29864,USA: VA
MT322400,29887,USA: VA
MT322401,29900,USA: VA
MT322402,29898,USA: VA
MT322403,29851,USA: VA
MT322404,29865,USA: VA
MT322405,29902,USA: VA
MT322406,29886,USA: VA
MT322407,29866,USA: VA
MT322408,29866,USA: VA
MT322409,29900,USA: VA
MT322410,29891,USA: VA
MT322411,29866,USA: VA
MT322412,29859,USA: VA
MT322413,29897,USA: VA
MT322414,29901,USA: VA
MT322415,29865,USA: VA
MT322416,29867,USA: VA
MT322417,29901,USA: VA
MT322418,29896,USA: VA
MT322419,29899,USA: VA
MT322420,29864,USA: VA
MT322421,29859,USA: VA
MT322422,29897,USA: VA
MT322423,29900,USA: VA
MT322424,29903,USA: VA
MT320538,29882,France
MT320891,29822,Iran
MT308692,29789,USA: MI
MT308693,29788,USA: MI
MT308694,29757,USA: MI
MT308695,29765,USA: MI
MT308696,29767,USA: MI
MT308697,29789,USA: MI
MT308698,29783,USA: MI
MT308699,29782,USA: MI
MT308700,29792,USA: MI
MT308701,493,Tunisia: Tunis
MT308702,29834,USA: NC
MT308703,29834,USA: NC
MT308704,29834,USA: NC
MT293547,64,Iraq
MT300186,29834,USA: North Carolina
MT304474,29882,South Korea
MT304475,29882,South Korea
MT304476,29882,South Korea
MT304477,29882,USA: AZ
MT304478,29882,USA: FL
MT304479,29882,USA: GA
MT304480,29882,USA: GA
MT304481,29882,USA: GA
MT304482,29882,USA: IL
MT304483,29882,USA: IL
MT304484,29882,USA: NH
MT304485,29882,USA: NH
MT304486,29882,USA: NY
MT304487,29882,USA: OR
MT304488,29882,USA: RI
MT304489,29882,USA: TX
MT304490,29882,USA: TX
MT304491,29882,USA: TX
MT273658,84,Pakistan
MT281530,29822,Iran
MT281577,29903,"China: Anhui, Fuyang"
MT291826,29807,China: Wuhan
MT291827,29858,China: Wuhan
MT291828,29858,China: Wuhan
MT291829,29774,China: Wuhan
MT291830,29807,China: Wuhan
MT291831,29872,China: Beijing
MT291832,29828,China: Beijing
MT291833,29821,China: Beijing
MT291834,29865,China: Beijing
MT291835,29834,China: Beijing
MT291836,29860,China: Beijing
MT292569,29782,Spain
MT292570,29782,Spain
MT292571,29782,Spain
MT292572,29782,Spain
MT292573,29782,Spain
MT292574,29782,Spain
MT292575,29782,Spain
MT292576,29782,Spain
MT292577,29782,Spain
MT292578,29782,Spain
MT292579,29782,Spain
MT292580,29782,Spain
MT292581,29782,Spain
MT292582,29782,Spain
MT293156,29844,USA: WA
MT293157,29603,USA: WA
MT293158,29748,USA: WA
MT293159,29890,USA: WA
MT293160,29864,USA: WA
MT293161,29873,USA: WA
MT293162,29848,USA: WA
MT293163,29596,USA: WA
MT293164,29772,USA: WA
MT293165,29839,USA: WA
MT293166,29865,USA: WA
MT293167,29796,USA: WA
MT293168,29694,USA: WA
MT293169,29790,USA: WA
MT293170,29798,USA: WA
MT293171,29848,USA: WA
MT293172,29870,USA: WA
MT293173,29820,USA: WA
MT293174,29672,USA: WA
MT293175,29776,USA: WA
MT293176,29883,USA: WA
MT293177,29882,USA
MT293178,29868,USA: WA
MT293179,29877,USA: WA
MT293180,29554,USA: WA
MT293181,29871,USA: WA
MT293182,29866,USA: WA
MT293183,29871,USA: WA
MT293184,29756,USA: WA
MT293185,29640,USA: WA
MT293186,29865,USA: WA
MT293187,29869,USA: WA
MT293188,29778,USA: WA
MT293189,29863,USA: WA
MT293190,29829,USA: WA
MT293191,29711,USA: WA
MT293192,29868,USA: WA
MT293193,29251,USA: WA
MT293194,29653,USA: WA
MT293195,29871,USA: WA
MT293196,29888,USA: WA
MT293197,29619,USA: WA
MT293198,29881,USA: WA
MT293199,29671,USA: WA
MT293200,29852,USA: WA
MT293201,29846,USA: WA
MT293202,29874,USA: WA
MT293203,29527,USA: WA
MT293204,29896,USA: WA
MT293205,29833,USA: WA
MT293206,29668,USA: WA
MT293207,29866,USA: WA
MT293208,29884,USA: WA
MT293209,29842,USA: WA
MT293210,29871,USA: WA
MT293211,29864,USA: WA
MT293212,29883,USA: WA
MT293213,29887,USA: WA
MT293214,29801,USA: WA
MT293215,29855,USA: WA
MT293216,29859,USA: WA
MT293217,29273,USA: WA
MT293218,29870,USA: WA
MT293219,29885,USA: WA
MT293220,29869,USA: WA
MT293221,29559,USA: WA
MT293222,29842,USA: WA
MT293223,29846,USA: WA
MT293224,29847,USA: WA
MT293225,29865,USA: WA
MT295464,29892,USA
MT295465,29893,USA
MT276323,29882,USA: RI
MT276324,29882,USA: CA
MT276325,29882,USA: WA
MT276326,29882,USA: GA
MT276327,29882,USA: GA
MT276328,29882,USA: OR
MT276329,29882,USA: FL
MT276330,29882,USA: FL
MT276597,29851,Israel
MT276598,29870,Israel
MT262896,29882,USA: WA
MT262897,29882,USA: WA
MT262898,29882,USA: WA
MT262899,29882,USA: WA
MT262900,29882,USA: WA
MT262901,29882,USA: WA
MT262902,29882,USA: WA
MT262903,29882,USA: WA
MT262904,29882,USA: WA
MT262905,29882,USA: WA
MT262906,29882,USA: WA
MT262907,29882,USA: WA
MT262908,29882,USA: WA
MT262909,29882,USA: WA
MT262910,29882,USA: WA
MT262911,29882,USA: WA
MT262912,29882,USA: WA
MT262913,29882,USA: WA
MT262914,29882,USA: WA
MT262915,29882,USA: WA
MT262916,29882,USA: WA
MT262993,29836,Pakistan: KPK
MT263074,29856,Peru
MT263381,29910,USA: WA
MT263382,29900,USA: WA
MT263383,29797,USA: WA
MT263384,29793,USA: WA
MT263385,29610,USA: WA
MT263386,29808,USA: CT
MT263387,29852,USA: WA
MT263388,29740,USA: WA
MT263389,29454,USA: WA
MT263390,29761,USA: WA
MT263391,29911,USA: WA
MT263392,29843,USA: WA
MT263393,29529,USA: WA
MT263394,29697,USA: WA
MT263395,29904,USA: WA
MT263396,29903,USA: WA
MT263397,29601,USA: WA
MT263398,29884,USA: WA
MT263399,29886,USA: WA
MT263400,29841,USA: WA
MT263401,29473,USA: WA
MT263402,29844,USA: WA
MT263403,29878,USA: WA
MT263404,29866,USA: WA
MT263405,29834,USA: WA
MT263406,29887,USA: MN
MT263407,29575,USA: CT
MT263408,29810,USA: WA
MT263409,29443,USA: WA
MT263410,29871,USA: WA
MT263411,29866,USA: CT
MT263412,29829,USA: WA
MT263413,29862,USA: WA
MT263414,29830,USA: WA
MT263415,29840,USA: MN
MT263416,29815,USA: WA
MT263417,29871,USA: WA
MT263418,29876,USA: WA
MT263419,29853,USA: WA
MT263420,29839,USA: WA
